course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
GER 355,355,"Calhoon, Kenneth",111,17,29,8,8,18,9,4,11,3,1,0,0,3,54,35,18,1,3,3.206
GER 355,355,"Hoeller, Lisa",34,8,15,5,1,4,1,0,0,0,0,0,0,0,28,6,0,0,0,3.779
GER 355,355,"Librett, Jeffrey Scott",33,10,18,3,0,1,0,0,0,0,0,1,0,0,31,1,0,1,0,3.852
GER 355,355,"Mottram, Robert Earl",23,0,4,8,6,1,2,0,0,1,1,0,0,0,12,9,1,1,0,3.339
GER 355,355,"Ostmeier, Dorothee",39,0,11,9,6,7,0,1,2,1,0,1,0,1,20,13,4,1,1,3.259
GER 355,355,"Vogel, Matthias Wilhelm",232,21,100,53,22,17,4,1,1,1,0,0,0,12,174,43,3,0,12,3.537
GER 356,356,"Ostmeier, Dorothee",273,3,67,63,33,36,29,9,12,4,5,1,3,8,133,98,25,9,8,3.185
GER 357,357,"Boos, Sonja",38,3,9,7,6,9,2,0,2,0,0,0,0,0,19,17,2,0,0,3.424
GER 357,357,"Calhoon, Kenneth",10,1,4,1,1,1,1,1,0,0,0,0,0,0,6,3,1,0,0,3.5
GER 357,357,"Hoeller, Lisa",30,14,8,7,0,0,1,0,0,0,0,0,0,0,29,1,0,0,0,3.887
GER 357,357,"Robinson, Amanda Nicole",30,13,7,4,2,2,1,0,0,0,0,1,0,0,24,5,0,1,0,3.703
GER 360,360,"Klebes, Martin",24,0,5,7,1,5,4,0,2,0,0,0,0,0,12,10,2,0,0,3.292
GER 361,361,"Boos, Sonja",17,1,6,1,3,4,1,0,0,0,0,1,0,0,8,8,0,1,0,3.371
GER 366,366,"Anderson, Susan C",16,1,6,5,3,0,0,0,0,0,0,0,0,1,12,3,0,0,1,3.525
GER 366,366,"Librett, Jeffrey Scott",14,1,4,4,2,1,2,0,0,0,0,0,0,0,9,5,0,0,0,3.557
GER 366,366,"Mottram, Robert Earl",11,0,2,1,4,1,1,0,0,1,0,0,1,0,3,6,1,1,0,3.0
GER 367,367,"Bayerl, Corinne",12,5,5,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3.95
GER 367,367,"Boos, Sonja",12,1,4,3,2,2,0,0,0,0,0,0,0,0,8,4,0,0,0,3.642
GER 368,368,"Bayerl, Corinne",12,7,2,1,0,0,1,0,0,1,0,0,0,0,10,1,1,0,0,3.675
GER 368,368,"Boos, Sonja",12,3,6,2,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,3.892
GER 368,368,"Klebes, Martin",13,0,5,3,2,0,1,0,1,0,1,0,0,0,8,3,1,1,0,3.362
GER 407,407,"Boos, Sonja",14,3,5,2,1,3,0,0,0,0,0,0,0,0,10,4,0,0,0,3.693
GER 407,407,"Stern, Michael J",12,0,4,3,5,0,0,0,0,0,0,0,0,0,7,5,0,0,0,3.633
GER 410,410,"Stern, Michael J",17,0,3,4,5,4,0,0,0,0,0,0,0,1,7,9,0,0,1,3.253
GER 411,411,"Bayerl, Corinne",15,7,4,1,2,1,0,0,0,0,0,0,0,0,12,3,0,0,0,3.82
GER 411,411,"Staunau, Yasmin",10,2,2,4,1,1,0,0,0,0,0,0,0,0,8,2,0,0,0,3.71
GER 411,411,"Vogel, Matthias Wilhelm",64,8,15,15,7,10,2,2,3,1,0,1,0,0,38,19,6,1,0,3.427
GER 412,412,"Bayerl, Corinne",23,8,9,3,0,1,0,0,1,0,0,0,0,1,20,1,1,0,1,3.657
GER 412,412,"Staunau, Yasmin",12,4,2,3,0,0,1,0,2,0,0,0,0,0,9,1,2,0,0,3.483
GER 413,413,"Staunau, Yasmin",9,1,5,1,0,1,0,0,1,0,0,0,0,0,7,1,1,0,0,3.633
GER 440,440,"Calhoon, Kenneth",11,1,5,4,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,3.8
GER 507,507,"Ostmeier, Dorothee",11,1,2,4,1,1,2,0,0,0,0,0,0,0,7,4,0,0,0,3.5
GER 570,570,"Klebes, Martin",6,1,3,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,3.667
GLBL 101,101,"Hatungimana, William",177,33,42,43,22,14,10,4,5,1,0,0,2,1,118,46,10,2,1,3.52
GLBL 101,101,"Hindery, Derrick Leonard",20,0,8,6,0,3,0,1,0,0,0,1,0,1,14,3,1,1,1,3.325
GLBL 101,101,"Langstaff, Alexander",206,12,47,36,19,54,6,6,10,4,7,1,4,0,95,79,20,12,0,3.221
GLBL 101,101,"Martin, Galen Ray",618,4,204,99,92,65,42,35,28,15,8,10,10,6,307,199,78,28,6,3.236
GLBL 101,101,"Montague, Angela Marie",175,7,56,40,16,25,5,5,4,6,0,1,1,9,103,46,15,2,9,3.273
GLBL 102,102,"Ben-Natan, Smadar",197,54,82,29,9,6,2,3,2,3,0,0,1,6,165,17,8,1,6,3.66
GLBL 102,102,"Weaver, Lesley Jo",352,56,157,60,14,17,11,2,11,10,2,2,3,7,273,42,23,7,7,3.555
GLBL 199,199,"Meek, David Duncan",43,3,9,15,0,6,1,3,1,1,0,0,1,3,27,7,5,1,3,3.151
GLBL 199,199,"Weaver, Lesley Jo",36,9,11,7,0,2,1,1,0,3,0,0,1,1,27,3,4,1,1,3.408
GLBL 199,199,"Yarris, Kristin Elizabeth",38,4,14,9,5,2,1,1,0,0,0,0,0,2,27,8,1,0,2,3.495
GLBL 230,230,"Meek, David Duncan",689,64,119,179,73,57,66,28,12,20,5,10,5,51,362,196,60,20,51,3.087
GLBL 240,240,"Galvan, Dennis Charles",417,18,76,66,60,66,53,21,25,12,2,6,2,10,160,179,58,10,10,3.089
GLBL 240,240,"Johnson, William Henry",263,13,38,34,59,34,29,24,13,5,5,2,0,7,85,122,42,7,7,3.053
GLBL 240,240,"Nagao, Haruka",80,38,14,8,7,4,0,2,2,2,1,1,1,0,60,11,6,3,0,3.596
GLBL 250,250,"Nagao, Haruka",78,18,21,18,9,4,1,1,5,0,0,0,0,1,57,14,6,0,1,3.581
GLBL 250,250,"Wooten, Stephen R",667,60,158,114,54,104,51,21,41,27,5,13,3,16,332,209,89,21,16,3.178
GLBL 270,270,"Malik, Sajjad Ali",178,59,48,23,6,13,9,2,4,4,0,3,0,7,130,28,10,3,7,3.475
GLBL 270,270,"Yarris, Kristin Elizabeth",150,6,51,28,19,21,9,5,1,2,1,2,1,4,85,49,8,4,4,3.35
GLBL 280,280,"Hindery, Derrick Leonard",171,65,63,12,9,10,1,0,1,1,0,2,0,7,140,20,2,2,7,3.652
GLBL 340,340,"Weaver, Lesley Jo",412,49,141,67,28,58,25,10,17,5,4,2,0,6,257,111,32,6,6,3.433
GLBL 340,340,"Yarris, Kristin Elizabeth",376,13,131,65,40,48,19,25,12,7,4,8,1,3,209,107,44,13,3,3.327
GLBL 345,345,"Biswas, Indroneil Bir",29,0,1,5,4,9,10,0,0,0,0,0,0,0,6,23,0,0,0,3.093
GLBL 345,345,"Wooten, Stephen R",264,35,119,38,19,19,11,4,6,3,0,1,0,9,192,49,13,1,9,3.535
GLBL 350,350,"Meek, David Duncan",145,18,20,35,14,13,8,8,7,5,0,2,2,13,73,35,20,4,13,2.983
GLBL 360,360,"Hatungimana, William",56,12,17,11,7,2,0,1,2,1,1,0,1,1,40,9,4,2,1,3.496
GLBL 360,360,"Martin, Galen Ray",278,2,122,57,25,23,14,6,5,3,1,2,0,18,181,62,14,3,18,3.34
GLBL 370,370,"Ben-Natan, Smadar",86,3,35,19,9,6,3,1,4,2,1,0,1,2,57,18,7,2,2,3.416
GLBL 370,370,"Braun, Yvonne Alexandra",331,7,46,74,65,46,21,16,15,13,1,1,3,23,127,132,44,5,23,2.986
GLBL 370,370,"Montague, Angela Marie",84,15,17,13,7,9,3,5,3,1,0,0,2,9,45,19,9,2,9,3.035
GLBL 399,399,"Cutting-Jones, Hannah Katharine",23,2,9,5,3,1,1,1,0,0,0,0,0,1,16,5,1,0,1,3.496
GLBL 399,399,"Hindery, Derrick Leonard",85,23,40,6,0,8,1,1,1,0,0,0,0,5,69,9,2,0,5,3.591
GLBL 399,399,"Meek, David Duncan",12,2,1,3,0,0,1,0,2,1,1,0,1,0,6,1,3,2,0,2.792
GLBL 407,407,"Hindery, Derrick Leonard",38,5,12,11,5,1,0,0,1,0,0,0,0,3,28,6,1,0,3,3.426
GLBL 407,407,"Langstaff, Alexander",10,2,1,5,0,2,0,0,0,0,0,0,0,0,8,2,0,0,0,3.65
GLBL 407,407,"McWhorter, Brian Jay",132,0,115,3,1,8,1,1,0,0,1,1,0,1,118,10,1,2,1,3.831
GLBL 407,407,"Wooten, Stephen R",31,8,12,3,3,2,2,0,0,0,0,0,0,1,23,7,0,0,1,3.626
GLBL 410,410,"Ben-Natan, Smadar",18,0,4,5,3,0,1,1,0,0,0,0,1,3,9,4,1,1,3,2.783
GLBL 410,410,"Kilgren, Katrina Noel",14,1,4,1,2,3,2,0,0,0,0,0,0,1,6,7,0,0,1,3.193
GLBL 410,410,"Langstaff, Alexander",37,1,13,12,6,1,0,0,0,3,1,0,0,0,26,7,3,1,0,3.503
GLBL 410,410,"Martin, Galen Ray",109,3,58,11,10,7,5,1,4,1,1,5,0,3,72,22,6,6,3,3.399
GLBL 410,410,"Meek, David Duncan",51,16,16,9,2,2,3,0,0,1,0,0,1,1,41,7,1,1,1,3.616
GLBL 415,415,"Weaver, Lesley Jo",115,17,34,14,16,20,5,1,2,0,0,1,1,4,65,41,3,2,4,3.392
GLBL 420,420,"Hindery, Derrick Leonard",31,24,3,1,0,2,0,1,0,0,0,0,0,0,28,2,1,0,0,3.871
GLBL 421,421,"Braun, Yvonne Alexandra",63,2,21,9,11,9,4,2,3,0,1,0,0,1,32,24,5,1,1,3.354
GLBL 422,422,"Ngalim, Bernard Yongabi",25,0,18,3,2,2,0,0,0,0,0,0,0,0,21,4,0,0,0,3.828
GLBL 422,422,"Weiss, Anita Marilyn",100,1,27,31,24,9,5,3,0,0,0,0,0,0,59,38,3,0,0,3.533
GLBL 424,424,"Nagao, Haruka",27,14,10,0,2,0,0,0,0,0,0,1,0,0,24,2,0,1,0,3.837
GLBL 425,425,"Meek, David Duncan",79,14,22,8,6,6,8,1,1,2,1,0,0,10,44,20,4,1,10,3.063
GLBL 431,431,"Biswas, Indroneil Bir",98,0,6,19,17,18,22,9,0,3,1,1,0,2,25,57,12,2,2,2.979
GLBL 431,431,"Carpenter, Kathie Lou",366,48,105,28,27,66,16,9,23,9,0,4,5,26,181,109,41,9,26,3.102
GLBL 431,431,"Langstaff, Alexander",62,6,15,9,9,4,9,5,2,0,1,0,0,2,30,22,7,1,2,3.227
GLBL 434,434,"Carpenter, Kathie Lou",40,6,12,4,3,3,1,0,2,0,0,0,0,9,22,7,2,0,9,2.81
GLBL 435,435,"Dunn, Susan Frances",10,3,4,1,1,0,0,0,0,0,0,0,0,1,8,1,0,0,1,3.5
GLBL 435,435,"Sygall, Susan",16,4,5,3,1,1,1,1,0,0,0,0,0,0,12,3,1,0,0,3.65
GLBL 444,444,"Carpenter, Kathie Lou",30,6,20,3,0,0,0,0,1,0,0,0,0,0,29,0,1,0,0,3.903
GLBL 446,446,"Hindery, Derrick Leonard",131,50,56,12,2,2,1,0,0,0,0,0,0,8,118,5,0,0,8,3.692
GLBL 448,448,"Weiss, Anita Marilyn",25,1,13,2,6,2,1,0,0,0,0,0,0,0,16,9,0,0,0,3.676
GLBL 463,463,"Hatungimana, William",24,11,8,2,0,1,1,0,0,0,0,0,1,0,21,2,0,1,0,3.742
GLBL 463,463,"Yarris, Kristin Elizabeth",51,2,36,8,1,1,0,0,1,0,0,1,0,1,46,2,1,1,1,3.743
GLBL 465,465,"Yarris, Kristin Elizabeth",61,12,36,2,0,8,0,0,1,0,0,0,0,2,50,8,1,0,2,3.695
GLBL 467,467,"Weaver, Lesley Jo",80,20,30,7,6,4,3,1,1,2,0,1,0,5,57,13,4,1,5,3.431
GLBL 507,507,"McWhorter, Brian Jay",12,0,9,1,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,3.808
GRK 101,101,"Bowditch, P Lowell",10,0,1,2,3,1,1,0,0,0,0,1,0,1,3,5,0,1,1,2.8
GRK 101,101,"Eckerman, Christopher Charles",21,6,5,1,3,0,1,1,2,1,1,0,0,0,12,4,4,1,0,3.314
GRK 101,101,"Jaeger, Mary",8,2,4,0,0,0,0,0,1,0,0,0,0,1,6,0,1,0,1,3.25
GRK 101,101,"Wilson, Malcolm",13,0,9,1,0,3,0,0,0,0,0,0,0,0,10,3,0,0,0,3.746
GRK 102,102,"Wilson, Malcolm",9,0,3,1,2,2,0,0,1,0,0,0,0,0,4,4,1,0,0,3.367
GRK 103,103,"Wilson, Malcolm",9,0,3,0,1,2,2,0,0,0,0,0,0,1,3,5,0,0,1,2.967
GRST 610,610,"Pashby, Patricia A",10,4,4,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3.94
GSL 335,335,"Cutting-Jones, Hannah Katharine",106,4,49,26,10,7,1,0,3,2,0,4,0,0,79,18,5,4,0,3.569
GSL 345,345,"Graboyes, Melissa",45,14,10,6,5,6,2,1,0,0,0,1,0,0,30,13,1,1,0,3.587
GSL 410,410,"Schulz, Miriam",11,0,2,1,3,2,2,1,0,0,0,0,0,0,3,7,1,0,0,3.209
HBRW 101,101,"Hosny Ramadan Mohamed, Bassem Ahmed",16,3,5,1,4,2,1,0,0,0,0,0,0,0,9,7,0,0,0,3.6
HBRW 102,102,"Hosny Ramadan Mohamed, Bassem Ahmed",17,1,3,3,3,0,1,3,0,1,1,0,0,1,7,4,4,1,1,2.918
HBRW 103,103,"Hosny Ramadan Mohamed, Bassem Ahmed",17,2,3,0,3,1,2,4,0,0,1,0,1,0,5,6,4,2,0,2.912
HBRW 111,111,"Monge-Greer, Erica Rochelle",18,0,4,2,2,3,1,1,1,3,0,1,0,0,6,6,5,1,0,2.894
HBRW 199,199,"Hosny Ramadan Mohamed, Bassem Ahmed",54,7,15,11,6,6,1,1,3,1,0,1,0,2,33,13,5,1,2,3.337
HBRW 301,301,"Hosny Ramadan Mohamed, Bassem Ahmed",11,0,0,3,2,1,3,2,0,0,0,0,0,0,3,6,2,0,0,3.036
HC 101H,101H,"Balbuena, Monique Rodrigues",61,0,13,20,16,4,2,2,3,1,0,0,0,0,33,22,6,0,0,3.418
HC 101H,101H,"Baldwin, Dare",20,0,10,7,2,1,0,0,0,0,0,0,0,0,17,3,0,0,0,3.775
HC 101H,101H,"Bayerl, Corinne",95,53,39,1,1,0,0,0,0,1,0,0,0,0,93,1,1,0,0,3.965
HC 101H,101H,"Cutting-Jones, Hannah Katharine",76,0,47,22,4,2,0,0,0,0,0,0,0,1,69,6,0,0,1,3.797
HC 101H,101H,"Dahmen, Nicole Elise Smith",57,6,33,12,1,3,1,0,0,1,0,0,0,0,51,5,1,0,0,3.809
HC 101H,101H,"Dudukovic Kuhl, Nicole Maria",40,2,19,11,6,2,0,0,0,0,0,0,0,0,32,8,0,0,0,3.762
HC 101H,101H,"Feddersen, Jesse Robb",38,10,14,10,2,1,0,1,0,0,0,0,0,0,34,3,1,0,0,3.813
HC 101H,101H,"Fitzpatrick, Ellen T",58,1,17,27,7,5,0,0,0,0,0,1,0,0,45,12,0,1,0,3.638
HC 101H,101H,"Graboyes, Melissa",74,5,22,18,15,10,2,1,0,0,0,0,0,1,45,27,1,0,1,3.538
HC 101H,101H,"Gurley, Gantt",123,0,30,48,20,20,3,2,0,0,0,0,0,0,78,43,2,0,0,3.547
HC 101H,101H,"Hansen, Tobin Michael-Perry",71,4,41,18,7,1,0,0,0,0,0,0,0,0,63,8,0,0,0,3.841
HC 101H,101H,"Hinkle, Lindsay Marie",75,1,23,25,12,10,2,0,1,1,0,0,0,0,49,24,2,0,0,3.563
HC 101H,101H,"Hopkins, Samantha Sara Brittany",19,0,7,3,7,2,0,0,0,0,0,0,0,0,10,9,0,0,0,3.589
HC 101H,101H,"Kerewsky, Shoshana D",57,33,17,1,1,4,1,0,0,0,0,0,0,0,51,6,0,0,0,3.889
HC 101H,101H,"Lundquist, Caroline Rebecca",37,1,20,12,3,0,1,0,0,0,0,0,0,0,33,4,0,0,0,3.811
HC 101H,101H,"Moffitt, Michael Lee",39,1,21,15,2,0,0,0,0,0,0,0,0,0,37,2,0,0,0,3.849
HC 101H,101H,"Mondloch, Katie",37,10,22,5,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,3.959
HC 101H,101H,"Mossberg, Barbara Clarke",58,2,39,13,2,0,0,0,0,2,0,0,0,0,54,2,2,0,0,3.829
HC 101H,101H,"Paty, Carol Samantha",19,3,13,2,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,3.932
HC 101H,101H,"Rodman, Rachel Christine",15,2,7,2,0,3,0,0,1,0,0,0,0,0,11,3,1,0,0,3.627
HC 101H,101H,"Shoop, Casey Jon",197,2,62,87,39,4,1,1,1,0,0,0,0,0,151,44,2,0,0,3.683
HC 101H,101H,"Williams, Timothy Joseph",57,0,13,13,22,6,0,2,0,0,0,0,0,1,26,28,2,0,1,3.426
HC 101H,101H,"Wolverton, Lisa Ann",69,0,10,29,14,10,4,1,1,0,0,0,0,0,39,28,2,0,0,3.458
HC 207H,207H,"Fickas, Stephen F",65,25,22,7,0,9,0,0,1,0,0,0,0,1,54,9,1,0,1,3.737
HC 207H,207H,"Hopkins, Samantha Sara Brittany",13,1,3,3,0,3,1,0,1,0,0,1,0,0,7,4,1,1,0,3.215
HC 207H,207H,"Sutherland, Kelly Christine Rakow",48,1,16,17,12,1,1,0,0,0,0,0,0,0,34,14,0,0,0,3.671
HC 207H,207H,"Wetherwax, Peter Brian",17,0,6,0,1,3,2,1,2,1,0,0,0,1,6,6,4,0,1,2.924
HC 207H,207H,"Yospin, Gabriel Isaac",17,3,4,7,1,0,0,0,1,0,0,0,0,1,14,1,1,0,1,3.482
HC 209H,209H,"Baldwin, Dare",17,4,11,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3.965
HC 209H,209H,"Bindeman, Ilya Nickolaevick",36,1,21,4,0,6,1,1,0,0,0,2,0,0,26,7,1,2,0,3.55
HC 209H,209H,"Boose, Klaree Jean",20,6,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4.0
HC 209H,209H,"Connolly, Amy Alexis",35,1,14,15,2,2,0,0,0,1,0,0,0,0,30,4,1,0,0,3.709
HC 209H,209H,"Dudukovic Kuhl, Nicole Maria",36,1,19,13,2,0,1,0,0,0,0,0,0,0,33,3,0,0,0,3.817
HC 209H,209H,"Hopkins, Samantha Sara Brittany",19,0,7,3,4,4,0,0,1,0,0,0,0,0,10,8,1,0,0,3.489
HC 209H,209H,"Humphreys, Eugene",20,7,8,3,0,2,0,0,0,0,0,0,0,0,18,2,0,0,0,3.855
HC 209H,209H,"Pellegrini, Suzanne Ishaq",15,9,4,1,0,0,1,0,0,0,0,0,0,0,14,1,0,0,0,3.893
HC 209H,209H,"Potter, Christopher Thomas",18,5,9,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3.933
HC 209H,209H,"Rodman, Rachel Christine",19,9,8,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.968
HC 209H,209H,"Sinclair, Christopher Dean",17,0,12,2,3,0,0,0,0,0,0,0,0,0,14,3,0,0,0,3.841
HC 209H,209H,"Sutherland, David Alan",18,0,5,4,4,5,0,0,0,0,0,0,0,0,9,9,0,0,0,3.5
HC 209H,209H,"White, Frances J",19,5,10,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.937
HC 221H,221H,"Alley, Henry M",19,0,7,5,4,3,0,0,0,0,0,0,0,0,12,7,0,0,0,3.616
HC 221H,221H,"Alvarado, Ramon",19,5,9,3,0,1,1,0,0,0,0,0,0,0,17,2,0,0,0,3.832
HC 221H,221H,"Balbuena, Monique Rodrigues",31,0,9,8,7,6,0,1,0,0,0,0,0,0,17,13,1,0,0,3.516
HC 221H,221H,"Bayerl, Corinne",162,92,55,11,1,1,0,0,0,0,0,1,0,1,158,2,0,1,1,3.926
HC 221H,221H,"Bishop, Louise M",54,1,19,8,21,5,0,0,0,0,0,0,0,0,28,26,0,0,0,3.591
HC 221H,221H,"Bohls, Elizabeth Ann",32,0,10,15,5,0,2,0,0,0,0,0,0,0,25,7,0,0,0,3.669
HC 221H,221H,"Bowditch, P Lowell",33,0,13,11,4,1,0,2,0,1,0,0,0,1,24,5,3,0,1,3.491
HC 221H,221H,"Brence, Steven Barry",19,2,7,7,2,1,0,0,0,0,0,0,0,0,16,3,0,0,0,3.763
HC 221H,221H,"Brousseau, Marcel Paul",14,2,8,3,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0,3.843
HC 221H,221H,"Brundan, Katherine Helen",69,2,36,12,10,5,0,1,1,2,0,0,0,0,50,15,4,0,0,3.654
HC 221H,221H,"Casimir, Ulrick Charles",118,50,44,10,5,2,4,0,0,2,1,0,0,0,104,11,2,1,0,3.822
HC 221H,221H,"Chamberlain, David",30,0,11,15,2,1,0,0,0,0,0,0,0,1,26,3,0,0,1,3.637
HC 221H,221H,"Chan, Roy Bing",19,13,5,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.984
HC 221H,221H,"Cheng, Mai-Lin Li",19,0,2,4,10,3,0,0,0,0,0,0,0,0,6,13,0,0,0,3.411
HC 221H,221H,"Clark, Suzanne",56,15,35,5,0,1,0,0,0,0,0,0,0,0,55,1,0,0,0,3.955
HC 221H,221H,"Dahmen, Nicole Elise Smith",39,11,24,1,0,1,2,0,0,0,0,0,0,0,36,3,0,0,0,3.9
HC 221H,221H,"Goldberg, Sander Michael",52,1,17,11,17,4,2,0,0,0,0,0,0,0,29,23,0,0,0,3.581
HC 221H,221H,"Hanna, Erin Melissa",19,1,11,6,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,3.868
HC 221H,221H,"Lim, Soo Jung",82,0,15,42,23,1,1,0,0,0,0,0,0,0,57,25,0,0,0,3.622
HC 221H,221H,"Lindner, Rebecca Lisa",51,2,16,10,11,10,1,0,0,0,0,0,0,1,28,22,0,0,1,3.49
HC 221H,221H,"Lundquist, Caroline Rebecca",73,6,36,23,4,4,0,0,0,0,0,0,0,0,65,8,0,0,0,3.812
HC 221H,221H,"Marlan, Dawn Alohi",70,11,22,18,8,6,1,0,0,1,0,2,0,1,51,15,1,2,1,3.563
HC 221H,221H,"Monge-Greer, Erica Rochelle",18,8,3,1,0,3,2,0,1,0,0,0,0,0,12,5,1,0,0,3.561
HC 221H,221H,"Mossberg, Barbara Clarke",123,1,43,47,29,3,0,0,0,0,0,0,0,0,91,32,0,0,0,3.696
HC 221H,221H,"Nobile, Drew Frederick",26,5,11,7,0,1,0,0,1,0,0,1,0,0,23,1,1,1,0,3.688
HC 221H,221H,"O'Kelly, Brendan M",36,0,26,1,4,4,1,0,0,0,0,0,0,0,27,9,0,0,0,3.767
HC 221H,221H,"Parzuchowski, Kimberley Dianne Phillips",65,3,30,16,14,2,0,0,0,0,0,0,0,0,49,16,0,0,0,3.745
HC 221H,221H,"Redaelli, Eleonora",19,0,13,4,0,2,0,0,0,0,0,0,0,0,17,2,0,0,0,3.832
HC 221H,221H,"Schroeder, Jeffrey W",18,0,3,10,3,2,0,0,0,0,0,0,0,0,13,5,0,0,0,3.606
HC 221H,221H,"Schuman, Rebecca",56,26,19,6,1,3,0,1,0,0,0,0,0,0,51,4,1,0,0,3.871
HC 221H,221H,"Seasonwein, Johanna Gail",11,0,1,5,4,1,0,0,0,0,0,0,0,0,6,5,0,0,0,3.518
HC 221H,221H,"Shoop, Casey Jon",330,3,74,122,106,16,5,1,1,0,0,1,0,1,199,127,2,1,1,3.564
HC 221H,221H,"Southworth, Helen Elizabeth",46,2,19,21,4,0,0,0,0,0,0,0,0,0,42,4,0,0,0,3.802
HC 221H,221H,"Stawarska, Beata",15,5,4,3,0,1,1,0,0,0,0,0,0,1,12,2,0,0,1,3.52
HC 221H,221H,"Trapp, Brian William",38,5,9,14,8,0,2,0,0,0,0,0,0,0,28,10,0,0,0,3.674
HC 221H,221H,"Van Dreel, Lydia S",57,18,37,1,0,0,0,0,0,0,0,0,0,1,56,0,0,0,1,3.925
HC 221H,221H,"Weiser, Edward Bruce",37,6,23,6,2,0,0,0,0,0,0,0,0,0,35,2,0,0,0,3.914
HC 221H,221H,"Weiser, Margaret Brand",18,8,7,2,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,3.894
HC 221H,221H,"Wolverton, Lisa Ann",31,1,7,11,4,3,1,2,0,1,0,0,0,1,19,8,3,0,1,3.352
HC 221H,221H,"de Onis, Catalina",38,0,15,6,4,9,4,0,0,0,0,0,0,0,21,17,0,0,0,3.505
HC 222H,222H,"Balbuena, Monique Rodrigues",46,0,1,20,14,7,4,0,0,0,0,0,0,0,21,25,0,0,0,3.391
HC 222H,222H,"Bayerl, Corinne",58,27,23,7,1,0,0,0,0,0,0,0,0,0,57,1,0,0,0,3.952
HC 222H,222H,"Bishop, Louise M",35,1,12,11,9,1,0,0,1,0,0,0,0,0,24,10,1,0,0,3.64
HC 222H,222H,"Brundan, Katherine Helen",13,0,5,3,3,2,0,0,0,0,0,0,0,0,8,5,0,0,0,3.615
HC 222H,222H,"Casimir, Ulrick Charles",74,31,31,7,1,1,0,1,0,0,0,0,0,2,69,2,1,0,2,3.818
HC 222H,222H,"Chatman, Dayna Earlene",18,0,3,8,3,4,0,0,0,0,0,0,0,0,11,7,0,0,0,3.528
HC 222H,222H,"Cheng, Mai-Lin Li",64,0,9,19,32,4,0,0,0,0,0,0,0,0,28,36,0,0,0,3.498
HC 222H,222H,"Clark, Suzanne",39,8,22,7,1,0,1,0,0,0,0,0,0,0,37,2,0,0,0,3.895
HC 222H,222H,"Goldberg, Sander Michael",19,0,4,6,4,5,0,0,0,0,0,0,0,0,10,9,0,0,0,3.495
HC 222H,222H,"Lim, Soo Jung",72,2,39,21,10,0,0,0,0,0,0,0,0,0,62,10,0,0,0,3.815
HC 222H,222H,"Lindner, Rebecca Lisa",39,1,10,17,7,2,1,1,0,0,0,0,0,0,28,10,1,0,0,3.615
HC 222H,222H,"Lundquist, Caroline Rebecca",40,7,18,12,3,0,0,0,0,0,0,0,0,0,37,3,0,0,0,3.858
HC 222H,222H,"Marlan, Dawn Alohi",56,10,23,16,5,1,1,0,0,0,0,0,0,0,49,7,0,0,0,3.811
HC 222H,222H,"McGuffie, Allison Dorris",18,0,12,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3.9
HC 222H,222H,"Mossberg, Barbara Clarke",98,0,44,41,13,0,0,0,0,0,0,0,0,0,85,13,0,0,0,3.782
HC 222H,222H,"Nicols, John",18,2,3,9,3,1,0,0,0,0,0,0,0,0,14,4,0,0,0,3.678
HC 222H,222H,"Parzuchowski, Kimberley Dianne Phillips",54,3,27,17,5,1,1,0,0,0,0,0,0,0,47,7,0,0,0,3.798
HC 222H,222H,"Raisanen, Elizabeth R",16,0,2,2,4,6,1,0,0,1,0,0,0,0,4,11,1,0,0,3.188
HC 222H,222H,"Shoop, Casey Jon",187,1,23,88,69,4,2,0,0,0,0,0,0,0,112,75,0,0,0,3.565
HC 222H,222H,"Upton, Corbett Earl",31,2,7,11,4,3,3,0,0,1,0,0,0,0,20,10,1,0,0,3.506
HC 222H,222H,"Witte, John Craig",43,1,10,9,6,4,12,0,0,0,0,0,0,1,20,22,0,0,1,3.291
HC 223H,223H,"Balbuena, Monique Rodrigues",33,0,17,12,1,1,0,0,0,0,0,0,0,2,29,2,0,0,2,3.597
HC 223H,223H,"Brence, Steven Barry",19,0,6,6,3,4,0,0,0,0,0,0,0,0,12,7,0,0,0,3.584
